RAJ2h,RAJ2m,RAJ2s,DEJ2d,DEJ2m,DEJ2s,dSph,Name,FeH,eFeH
13,27,30.7800,+33,29,38.800,CVnI,542_129,-1.61,0.13
13,27,31.2200,+33,29,59.100,CVnI,542_131,-1.90,0.11
13,27,31.4300,+33,32,57.700,CVnI,542_510,-1.46,0.47
13,27,33.0400,+33,32,45.700,CVnI,542_542,-3.13,0.66
13,27,33.3600,+33,34,02.400,CVnI,542_524,-2.82,0.73
13,27,33.4400,+33,31,45.400,CVnI,542_563,-1.29,0.19
13,27,33.7200,+33,31,53.700,CVnI,542_569,-2.12,0.51
13,27,33.8000,+33,32,57.300,CVnI,542_132,-1.96,0.13
13,27,33.8100,+33,29,23.200,CVnI,542_277,-1.90,0.17
13,27,35.3200,+33,31,32.200,CVnI,542_603,-1.86,0.21
13,27,37.3100,+33,33,08.900,CVnI,542_278,-2.17,0.13
13,27,37.4800,+33,29,58.900,CVnI,542_641,-2.35,0.25
13,27,38.4000,+33,27,59.500,CVnI,542_149,-2.26,0.14
13,27,38.7600,+33,32,55.300,CVnI,542_141,-2.35,0.12
13,27,39.3200,+33,32,05.000,CVnI,542_642,-1.79,0.13
13,27,40.6600,+33,28,16.500,CVnI,542_154,-1.80,0.15
13,27,42.1100,+33,33,15.400,CVnI,542_23,-2.13,0.20
13,27,43.8600,+33,31,00.000,CVnI,542_727b,-2.18,0.29
13,27,44.0300,+33,32,36.400,CVnI,542_699ab,-1.63,0.19
13,27,44.1500,+33,29,31.800,CVnI,542_167,-1.50,0.11
13,27,44.5700,+33,34,51.200,CVnI,542_10,-2.68,0.14
13,27,45.7900,+33,32,20.100,CVnI,542_742,-2.34,0.45
13,27,46.6600,+33,32,03.400,CVnI,542_163,-2.61,0.41
13,27,47.0200,+33,32,54.000,CVnI,542_368,-1.30,0.16
13,27,47.7500,+33,31,53.500,CVnI,542_782,-2.02,0.18
13,27,47.7500,+33,29,27.700,CVnI,542_826,-1.03,0.15
13,27,48.5700,+33,33,51.200,CVnI,542_172,-2.81,0.14
13,27,48.6500,+33,30,31.100,CVnI,542_828,-0.99,0.21
13,27,49.1700,+33,33,46.300,CVnI,542_792,-2.10,0.50
13,27,49.7400,+33,34,09.400,CVnI,542_291,-1.53,0.14
13,27,49.9000,+33,36,09.800,CVnI,194_670,-3.19,0.89
13,27,50.0000,+33,31,39.100,CVnI,542_188,-1.92,0.13
13,27,50.0200,+33,31,53.300,CVnI,542_186,-1.97,0.12
13,27,51.5900,+33,35,43.200,CVnI,542_183,-2.99,0.20
13,27,51.7600,+33,33,43.500,CVnI,542_837,-2.66,0.25
13,27,52.8700,+33,31,32.100,CVnI,542_297,-2.16,0.14
13,27,52.9900,+33,30,16.700,CVnI,542_922,-1.98,0.27
13,27,53.6000,+33,31,54.800,CVnI,542_907,-1.57,0.22
13,27,54.1400,+33,30,20.800,CVnI,542_945,-2.58,0.32
13,27,55.6500,+33,33,24.500,CVnI,542_207,-2.67,0.12
13,27,55.7600,+33,32,42.100,CVnI,542_209,-2.00,0.12
13,27,56.2400,+33,32,57.500,CVnI,542_948,-1.50,0.36
13,27,57.1800,+33,31,46.500,CVnI,542_982,-2.61,0.32
13,27,57.6400,+33,34,32.300,CVnI,542_950,-2.79,0.43
13,27,57.8400,+33,37,54.500,CVnI,195_85,-1.58,0.11
13,27,58.0900,+33,33,00.200,CVnI,542_216,-1.95,0.12
13,27,58.2700,+33,31,38.100,CVnI,542_222,-1.60,0.11
13,27,58.4900,+33,34,42.400,CVnI,542_966,-2.51,0.54
13,27,58.6200,+33,36,54.000,CVnI,195_89,-1.73,0.12
13,27,58.6300,+33,29,21.500,CVnI,542_1055,-2.55,0.26
13,27,59.2200,+33,33,06.700,CVnI,542_997,-2.13,0.13
13,27,59.4700,+33,31,28.300,CVnI,542_1037,-1.67,0.18
13,27,59.5800,+33,34,03.900,CVnI,542_995,-1.97,0.14
13,27,59.5900,+33,29,36.800,CVnI,542_1071,-2.03,0.17
13,28,00.0300,+33,32,29.300,CVnI,542_1035,-1.78,0.49
13,28,00.3000,+33,27,41.200,CVnI,542_1104,-1.62,0.15
13,28,00.8300,+33,36,05.600,CVnI,195_418,-1.88,0.29
13,28,01.1800,+33,39,06.700,CVnI,195_393,-1.52,0.28
13,28,01.4100,+33,30,00.100,CVnI,542_231,-2.79,0.13
13,28,01.4100,+33,28,31.000,CVnI,542_1113,-2.15,0.29
13,28,01.6000,+33,32,49.200,CVnI,542_304,-2.06,0.14
13,28,01.6300,+33,38,17.100,CVnI,195_406,-1.27,0.28
13,28,02.0000,+33,35,44.000,CVnI,195_444,-2.07,0.62
13,28,02.4500,+33,31,09.200,CVnI,542_1096,-1.47,0.17
13,28,02.4900,+33,31,58.700,CVnI,542_1088,-1.58,0.15
13,28,02.6500,+33,36,06.800,CVnI,195_445,-1.89,0.18
13,28,02.7800,+33,35,33.100,CVnI,542_74,-1.35,0.26
13,28,02.7800,+33,32,42.800,CVnI,542_1085,-1.59,0.26
13,28,03.2400,+33,29,47.500,CVnI,542_1136,-2.26,0.35
13,28,03.5400,+33,29,54.000,CVnI,542_1129,-2.02,0.35
13,28,03.7900,+33,38,09.100,CVnI,195_99,-1.53,0.14
13,28,03.8600,+33,34,37.300,CVnI,542_1073,-2.79,0.40
13,28,04.8000,+33,30,14.800,CVnI,542_1147,-2.36,0.24
13,28,04.8600,+33,35,58.400,CVnI,195_472,-2.15,0.42
13,28,05.8800,+33,34,12.000,CVnI,542_1112,-1.80,0.23
13,28,06.2000,+33,30,04.700,CVnI,542_389,-1.86,0.27
13,28,06.3600,+33,27,18.400,CVnI,543_70,-2.57,0.15
13,28,06.6500,+33,31,54.600,CVnI,542_1153,-1.36,0.50
13,28,07.2000,+33,36,05.400,CVnI,195_120,-2.13,0.12
13,28,07.2100,+33,30,33.000,CVnI,542_243,-2.93,0.14
13,28,07.3900,+33,27,09.800,CVnI,543_425,-1.66,0.23
13,28,07.5300,+33,33,47.400,CVnI,542_1144,-2.03,0.15
13,28,07.8300,+33,36,38.300,CVnI,195_279,-1.94,0.19
13,28,08.0100,+33,30,50.600,CVnI,542_1199b,-2.37,0.35
13,28,08.1800,+33,31,06.200,CVnI,542_245,-2.38,0.12
13,28,08.2700,+33,33,36.000,CVnI,542_1159,-1.71,0.14
13,28,08.3000,+33,33,01.600,CVnI,542_1169,-1.85,0.44
13,28,08.4900,+33,33,29.300,CVnI,542_1166,-2.21,0.18
13,28,08.5000,+33,34,26.300,CVnI,542_1150,-0.83,0.21
13,28,08.7000,+33,36,41.300,CVnI,195_514,-0.57,0.21
13,28,08.8200,+33,34,41.200,CVnI,542_88,-2.23,0.12
13,28,08.9600,+33,33,08.400,CVnI,542_1177,-2.00,0.61
13,28,09.0800,+33,32,54.500,CVnI,542_1184c,-3.61,0.73
13,28,09.2000,+33,38,26.500,CVnI,195_503,-2.30,0.30
13,28,09.5100,+33,35,43.200,CVnI,195_122,-2.37,0.16
13,28,09.5800,+33,34,31.000,CVnI,542_1170,-1.28,0.39
13,28,10.0700,+33,33,41.500,CVnI,542_244,-1.78,0.12
13,28,10.3100,+33,40,32.800,CVnI,195_497,-2.26,0.35
13,28,10.3100,+33,33,05.900,CVnI,543_64b,-2.54,0.12
13,28,10.3500,+33,34,27.700,CVnI,542_241,-1.95,0.12
13,28,10.7800,+33,28,13.100,CVnI,543_85,-3.36,0.26
13,28,10.8200,+33,36,31.900,CVnI,195_123,-1.71,0.13
13,28,11.1100,+33,33,44.200,CVnI,543_404,-1.36,0.20
13,28,11.1700,+33,34,51.800,CVnI,542_1194,-1.32,0.20
13,28,11.3000,+33,35,06.000,CVnI,542_308,-1.64,0.12
13,28,11.3100,+33,32,59.200,CVnI,543_235,-2.33,0.16
13,28,11.7100,+33,34,07.800,CVnI,543_408c,-2.13,0.14
13,28,12.1100,+33,33,14.900,CVnI,543_422,-1.38,0.19
13,28,12.4700,+33,38,44.800,CVnI,195_268,-1.45,0.21
13,28,12.5400,+33,32,43.100,CVnI,543_439bc,-3.05,0.56
13,28,12.5800,+33,28,59.200,CVnI,543_115,-2.71,0.15
13,28,12.8300,+33,30,44.600,CVnI,543_83,-1.73,0.12
13,28,13.3900,+33,33,56.400,CVnI,543_436,-1.83,0.20
13,28,13.5800,+33,35,21.200,CVnI,195_580,-3.67,0.87
13,28,13.6200,+33,33,36.100,CVnI,543_446,-1.19,0.22
13,28,13.7400,+33,35,55.600,CVnI,195_134c,-2.12,0.11
13,28,14.6600,+33,33,40.600,CVnI,543_453,-2.07,0.15
13,28,14.9900,+33,32,01.600,CVnI,543_113,-2.36,0.16
13,28,15.4100,+33,35,20.000,CVnI,195_596,-2.89,0.86
13,28,15.6300,+33,33,17.900,CVnI,543_478b,-1.82,0.18
13,28,15.6400,+33,34,19.700,CVnI,543_462,-1.30,0.28
13,28,16.0500,+33,34,53.200,CVnI,543_81,-2.27,0.13
13,28,16.2300,+33,34,09.900,CVnI,543_112,-2.08,0.12
13,28,16.4800,+33,37,16.900,CVnI,195_594,-1.31,0.23
13,28,16.4800,+33,31,19.600,CVnI,543_503,-1.50,0.17
13,28,16.6800,+33,31,47.900,CVnI,543_505b,-2.08,0.32
13,28,16.7700,+33,32,53.900,CVnI,543_124,-2.01,0.13
13,28,17.1500,+33,33,42.500,CVnI,543_10,-1.69,0.13
13,28,17.2600,+33,33,17.600,CVnI,543_495,-0.69,0.28
13,28,17.3500,+33,38,34.600,CVnI,195_150,-1.79,0.12
13,28,17.5300,+33,38,59.300,CVnI,195_587,-0.82,0.17
13,28,17.6200,+33,39,52.500,CVnI,195_582,-2.32,0.19
13,28,17.6700,+33,35,11.000,CVnI,195_616abc,-1.49,0.13
13,28,18.0100,+33,30,25.500,CVnI,543_534,-1.46,0.22
13,28,18.3100,+33,33,17.300,CVnI,543_136,-1.82,0.14
13,28,18.5100,+33,31,42.600,CVnI,543_138,-2.15,0.13
13,28,18.8900,+33,35,10.800,CVnI,195_633ab,-2.40,0.41
13,28,19.2200,+33,27,40.800,CVnI,543_151,-2.41,0.12
13,28,19.2600,+33,37,40.200,CVnI,195_614,-1.18,0.18
13,28,19.3600,+33,35,32.300,CVnI,195_637b,-1.75,0.16
13,28,20.1500,+33,33,05.700,CVnI,543_531b,-1.59,0.37
13,28,20.9500,+33,38,04.800,CVnI,195_166,-1.72,0.11
13,28,21.3200,+33,27,02.100,CVnI,543_601,-1.78,0.21
13,28,21.8400,+33,38,41.000,CVnI,195_171,-2.46,0.12
13,28,24.0300,+33,35,32.700,CVnI,195_687ab,-1.98,0.14
13,28,24.1200,+33,36,04.500,CVnI,195_683,-1.73,0.36
13,28,24.3700,+33,34,57.200,CVnI,195_696,-2.44,0.32
13,28,24.5700,+33,34,33.100,CVnI,543_577,-1.55,0.20
13,28,25.8400,+33,33,07.800,CVnI,543_590,-1.84,0.40
13,28,26.4100,+33,36,37.000,CVnI,195_703,-1.39,0.29
13,28,26.5000,+33,34,57.800,CVnI,195_714,-3.12,0.81
13,28,26.7800,+33,34,39.700,CVnI,543_248,-1.89,0.18
13,28,27.5600,+33,36,43.200,CVnI,195_195,-2.61,0.12
13,28,28.2800,+33,37,02.800,CVnI,195_200,-2.45,0.12
13,28,28.7800,+33,32,04.300,CVnI,543_254,-2.18,0.12
13,28,29.0500,+33,37,10.800,CVnI,195_718,-1.86,0.19
13,28,29.7100,+33,36,28.600,CVnI,195_737,-2.32,0.22
13,28,31.5700,+33,36,58.800,CVnI,195_753,-2.61,0.44
13,28,34.2700,+33,32,53.200,CVnI,543_705,-2.12,0.31
13,28,34.7700,+33,32,02.200,CVnI,543_722,-2.68,0.55
13,28,35.0800,+33,33,18.400,CVnI,543_713,-1.64,0.19
13,28,37.5600,+33,33,50.700,CVnI,543_743,-2.70,0.45
13,28,38.3800,+33,34,25.700,CVnI,196_356,-1.24,0.21
13,28,38.8400,+33,35,22.200,CVnI,196_354,-2.18,0.58
13,28,39.7600,+33,35,37.200,CVnI,196_362,-1.67,0.19
13,28,44.2600,+33,34,11.800,CVnI,196_129,-2.82,0.13
15,07,48.0200,+67,14,47.900,UMi,Bel60174,-2.31,0.15
15,07,48.5200,+67,13,04.200,UMi,Bel60028,-2.27,0.12
15,07,50.8800,+67,11,12.900,UMi,Bel60021,-2.43,0.12
15,07,55.5200,+67,11,30.200,UMi,Bel60469,-2.90,0.28
15,07,56.4000,+67,16,29.600,UMi,Bel50323,-2.29,0.19
15,07,59.7700,+67,15,28.800,UMi,Bel60230,-2.14,0.13
15,07,59.7700,+67,11,41.400,UMi,Bel60123,-2.36,0.14
15,08,02.2700,+67,11,59.500,UMi,Bel60476,-3.08,0.59
15,08,02.9000,+67,05,01.600,UMi,Bel70185,-2.38,0.17
15,08,03.6900,+67,14,16.500,UMi,Bel60963,-2.55,0.53
15,08,06.7800,+67,03,10.600,UMi,Bel70073,-2.34,0.14
15,08,08.0600,+67,18,04.900,UMi,Bel50682,-1.72,0.26
15,08,08.2000,+67,06,43.800,UMi,Bel70584,-2.29,0.22
15,08,08.2900,+67,04,41.000,UMi,Bel70182,-2.02,0.16
15,08,08.5200,+67,11,09.000,UMi,Bel61951,-1.92,0.56
15,08,09.0600,+67,09,21.600,UMi,Bel60017,-2.13,0.12
15,08,10.5100,+67,17,07.100,UMi,Bel50017,-2.16,0.12
15,08,11.6100,+67,03,25.500,UMi,Bel70174,-1.89,0.22
15,08,12.0700,+67,10,15.500,UMi,Bel60819,-2.03,0.38
15,08,12.2400,+67,20,46.900,UMi,Bel51572,-1.28,0.50
15,08,12.4000,+67,08,25.900,UMi,Bel60099,-1.73,0.13
15,08,12.4000,+67,06,10.300,UMi,Bel70550,-1.99,0.14
15,08,13.7800,+67,10,54.300,UMi,Bel60844,-2.10,0.29
15,08,14.4400,+67,11,11.300,UMi,Bel60862,-2.00,0.29
15,08,15.5200,+67,11,51.500,UMi,Bel60022,-2.49,0.12
15,08,16.8700,+67,15,18.700,UMi,Bel11313,-1.76,0.25
15,08,17.2600,+67,08,21.600,UMi,Bel60098,-2.13,0.13
15,08,18.3900,+67,20,58.700,UMi,Bel41989,-1.42,0.40
15,08,18.4100,+67,06,41.000,UMi,Bel71070,-2.10,0.21
15,08,19.2000,+67,06,51.900,UMi,Bel70098,-2.49,0.12
15,08,19.3500,+67,16,55.000,UMi,Bel10889,-2.18,0.21
15,08,20.3900,+67,05,18.000,UMi,Bel71026,-2.08,0.33
15,08,20.4900,+67,04,05.500,UMi,Bel70511,-3.43,0.93
15,08,20.5600,+67,15,41.700,UMi,Bel10713,-1.97,0.13
15,08,21.0400,+67,07,50.400,UMi,Bel70121,-2.11,0.12
15,08,22.2800,+67,15,50.600,UMi,Bel10072,-1.66,0.11
15,08,22.8800,+67,20,35.900,UMi,Bel40125,-2.37,0.12
15,08,23.5700,+67,15,12.700,UMi,Bel13716,-1.24,0.30
15,08,23.7300,+67,18,22.000,UMi,Bel40412,-1.89,0.12
15,08,23.8100,+67,13,47.500,UMi,Bel62441,-0.66,0.26
15,08,23.9500,+67,15,06.600,UMi,Bel10197,-2.82,0.15
15,08,24.4300,+67,05,44.300,UMi,Bel70078,-2.54,0.12
15,08,24.5100,+67,11,36.500,UMi,Bel11110,-2.11,0.43
15,08,24.6000,+67,05,14.100,UMi,Bel71025,-2.17,0.54
15,08,25.4000,+67,14,01.900,UMi,Bel13391,-1.85,0.39
15,08,25.4200,+67,02,10.400,UMi,Bel70476,-1.75,0.14
15,08,25.9800,+67,17,24.300,UMi,Bel10374,-1.98,0.12
15,08,26.2100,+67,09,54.300,UMi,Bel10426,-2.28,0.20
15,08,27.2300,+67,10,07.700,UMi,Bel10018,-1.64,0.11
15,08,28.1300,+67,10,18.900,UMi,Bel10119,-2.33,0.12
15,08,28.4800,+67,21,34.800,UMi,Bel40131,-2.11,0.13
15,08,28.7000,+67,10,31.200,UMi,Bel10442,-1.73,0.14
15,08,28.7200,+67,06,17.600,UMi,Bel80127,-2.22,0.13
15,08,29.4100,+67,10,45.300,UMi,Bel11072,-1.98,0.37
15,08,29.9200,+67,06,41.000,UMi,Bel80866,-2.08,0.35
15,08,30.2700,+67,20,06.800,UMi,Bel40822,-1.55,0.26
15,08,30.8900,+67,10,58.800,UMi,Bel10130,-1.88,0.12
15,08,31.0200,+67,19,17.100,UMi,Bel40430,-2.42,0.16
15,08,33.5100,+67,04,37.700,UMi,Bel81600,-0.77,0.35
15,08,33.6300,+67,12,28.300,UMi,Bel10505,-1.97,0.13
15,08,34.0100,+67,21,19.700,UMi,Bel42028,-1.58,0.58
15,08,34.4800,+67,10,34.300,UMi,Bel10019,-2.18,0.11
15,08,35.5400,+67,04,50.100,UMi,Bel80814,-2.29,0.40
15,08,35.7100,+67,03,41.000,UMi,Bel80022,-2.10,0.12
15,08,36.1900,+67,16,59.200,UMi,Bel10338,-2.42,0.13
15,08,36.3400,+67,09,03.400,UMi,Bel10405,-1.77,0.16
15,08,36.7900,+67,11,41.100,UMi,Bel11116,-2.78,0.30
15,08,36.9900,+67,12,40.100,UMi,Bel10143,-2.17,0.12
15,08,38.4000,+67,12,30.800,UMi,Bel10508,-2.26,0.13
15,08,38.7400,+67,07,40.900,UMi,Bel80571,-2.09,0.14
15,08,39.9000,+67,17,12.900,UMi,Bel11630,-1.86,0.35
15,08,40.9700,+67,20,53.600,UMi,Bel40842,-3.18,0.85
15,08,42.3100,+67,13,13.000,UMi,Bel10044,-1.93,0.11
15,08,42.8700,+67,19,11.600,UMi,Bel40107,-2.40,0.12
15,08,44.0900,+67,02,59.000,UMi,Bel80398,-1.98,0.18
15,08,44.2700,+67,12,16.600,UMi,Bel11137,-2.65,0.86
15,08,44.7000,+67,20,02.800,UMi,Bel40120,-2.42,0.12
15,08,44.8200,+67,16,19.900,UMi,Bel11475,-2.45,0.46
15,08,44.8600,+67,12,34.900,UMi,Bel11153,-2.10,0.24
15,08,47.5700,+67,18,37.400,UMi,Bel40784,-2.08,0.41
15,08,49.3400,+67,12,42.500,UMi,Bel11161,-2.81,0.35
15,08,49.6000,+67,10,34.800,UMi,Bel11068,-2.18,0.36
15,08,49.7900,+67,19,52.200,UMi,Bel40438,-1.77,0.22
15,08,51.0100,+67,04,25.800,UMi,Bel80415,-2.84,0.32
15,08,51.4200,+67,18,45.900,UMi,Bel40423,-2.34,0.14
15,08,51.6400,+67,14,52.100,UMi,Bel10182,-1.87,0.12
15,08,52.0300,+67,16,32.400,UMi,Bel10843,-2.26,0.20
15,08,52.2100,+67,12,46.600,UMi,Bel10042,-2.25,0.11
15,08,52.4900,+67,19,22.500,UMi,Bel41804,-2.68,0.76
15,08,53.2800,+67,17,52.200,UMi,Bel40099,-2.48,0.14
15,08,53.8200,+67,13,14.600,UMi,Bel11202,-1.97,0.38
15,08,54.9900,+67,13,06.700,UMi,Bel11198,-1.73,0.18
15,08,55.4700,+67,15,16.000,UMi,Bel10023,-2.51,0.12
15,08,56.0300,+67,12,46.400,UMi,Bel10159,-2.52,0.12
15,08,56.1000,+67,18,05.000,UMi,Bel41613,-2.14,0.65
15,09,00.2200,+67,13,39.200,UMi,Bel10165,-2.21,0.14
15,09,01.1900,+67,18,35.600,UMi,Bel40782,-2.45,0.35
15,09,01.8300,+67,19,38.600,UMi,Bel40809,-1.65,0.31
15,09,04.7500,+67,14,37.700,UMi,Bel10607,-2.26,0.23
15,09,04.7900,+67,18,23.700,UMi,Bel40778,-2.30,0.19
15,09,05.6500,+67,16,14.600,UMi,Bel10289,-2.46,0.12
15,09,05.8000,+67,18,43.200,UMi,Bel40785,-2.32,0.26
15,09,06.4600,+67,17,07.100,UMi,Bel10091,-2.08,0.12
15,09,06.7400,+67,15,16.900,UMi,Bel11312,-0.80,0.32
15,09,07.9900,+67,13,53.700,UMi,Bel10167,-2.34,0.12
15,09,08.3200,+67,21,10.500,UMi,Bel40030,-2.38,0.12
15,09,08.6400,+67,18,02.800,UMi,Bel40770,-1.98,0.25
15,09,08.7900,+67,11,17.000,UMi,Bel11094,-1.51,0.15
15,09,08.8700,+67,21,20.700,UMi,Bel40482,-2.59,0.22
15,09,09.4400,+67,15,17.100,UMi,Bel10668,-2.39,0.29
15,09,09.5100,+67,19,37.000,UMi,Bel40436,-2.97,0.31
15,09,09.5800,+67,15,26.500,UMi,Bel10681,-2.21,0.15
15,09,10.1000,+67,12,05.600,UMi,Bel10493,-2.14,0.13
15,09,10.4600,+67,14,31.700,UMi,Bel10176,-1.97,0.12
15,09,10.8500,+67,13,33.100,UMi,Bel10570,-2.17,0.41
15,09,10.9500,+67,16,30.600,UMi,Bel14124,-1.40,0.48
15,09,12.1500,+67,15,15.600,UMi,Bel10665,-2.25,0.23
15,09,12.2600,+67,13,27.600,UMi,Bel10164,-2.92,0.18
15,09,12.7900,+67,16,08.400,UMi,Bel10284,-1.77,0.12
15,09,13.1800,+67,20,28.200,UMi,Bel40459,-1.72,0.12
15,09,13.6600,+67,16,11.100,UMi,Bel10288,-1.77,0.12
15,09,14.0700,+67,11,18.300,UMi,Bel10131,-2.33,0.12
15,09,14.1400,+67,16,06.700,UMi,Bel11441,-1.67,0.42
15,09,14.8800,+67,17,44.800,UMi,Bel40023,-2.16,0.11
15,09,15.8100,+67,15,42.900,UMi,Bel10718,-2.31,0.14
15,09,17.1200,+67,20,07.800,UMi,Bel40450,-2.26,0.13
15,09,17.3500,+67,17,30.400,UMi,Bel14413,-1.04,0.30
15,09,18.4600,+67,15,27.000,UMi,Bel13776,-1.67,0.34
15,09,19.7200,+67,14,55.800,UMi,Bel10188,-2.18,0.13
15,09,19.8400,+67,14,18.800,UMi,Bel10600,-2.23,0.17
15,09,19.8900,+67,19,01.500,UMi,Bel41756,-1.57,0.37
15,09,21.4600,+67,14,00.600,UMi,Bel10587,-1.96,0.17
15,09,21.6000,+67,15,21.000,UMi,Bel11319,-1.27,0.21
15,09,21.7100,+67,11,51.700,UMi,Bel10484,-2.51,0.19
15,09,24.9400,+67,16,43.600,UMi,Bel10869,-1.88,0.14
15,09,25.8300,+67,15,56.000,UMi,Bel11408,-1.95,0.54
15,09,26.1300,+67,13,19.000,UMi,Bel10565,-2.35,0.20
15,09,29.7300,+67,12,58.400,UMi,Bel10043,-2.03,0.25
15,09,30.9800,+67,18,06.200,UMi,Bel40399,-2.02,0.12
15,09,33.1900,+67,22,32.300,UMi,Bel40502,-1.78,0.12
15,09,33.5900,+67,13,55.900,UMi,Bel11247,-2.12,0.22
15,09,34.1400,+67,17,56.100,UMi,Bel40767,-2.00,0.35
15,09,34.4600,+67,15,56.700,UMi,Bel10267,-2.41,0.15
15,09,35.5700,+67,13,52.600,UMi,Bel10168,-1.66,0.12
15,09,39.2900,+67,21,22.800,UMi,Pal157,-2.07,0.12
15,09,39.3700,+67,15,21.100,UMi,Bel11321,-2.85,0.35
15,09,39.7600,+67,12,24.800,UMi,Bel10504,-2.26,0.14
15,09,43.3000,+67,12,39.200,UMi,Bel11160,-1.29,0.26
15,09,44.4000,+67,13,50.000,UMi,Bel13356,-1.22,0.45
15,09,44.6300,+67,20,55.500,UMi,Bel30180,-2.50,0.13
15,09,44.8000,+67,09,10.300,UMi,Bel10110,-1.92,0.13
15,09,45.4200,+67,13,22.500,UMi,Bel11213,-2.02,0.28
15,09,48.1700,+67,20,10.800,UMi,Bel30963,-1.87,0.35
15,09,48.2600,+67,20,18.100,UMi,Bel30175,-1.82,0.12
15,09,48.9600,+67,15,08.300,UMi,Bel10208,-2.14,0.12
15,09,49.9100,+67,09,40.900,UMi,Bel10424,-2.78,0.80
15,09,50.4100,+67,20,58.600,UMi,Bel30537,-1.93,0.19
15,09,52.3100,+67,18,02.800,UMi,Bel30139,-2.80,0.14
15,09,52.4600,+67,13,54.900,UMi,Bel20448,-2.04,0.15
15,09,52.7900,+67,18,59.100,UMi,Bel30918,-2.30,0.35
15,09,53.1700,+67,18,08.700,UMi,Bel30462,-3.81,0.82
15,09,53.6400,+67,22,04.800,UMi,Bel30560,-2.50,0.26
15,09,53.9100,+67,15,47.000,UMi,Bel20940,-2.10,0.67
15,09,54.1600,+67,12,17.200,UMi,Bel20421,-2.86,0.20
15,09,55.2300,+67,21,37.200,UMi,Bel30183,-2.25,0.13
15,09,55.5300,+67,13,19.000,UMi,Bel20806,-1.67,0.22
15,09,56.0200,+67,17,20.200,UMi,Bel21196,-2.44,0.44
15,09,57.5500,+67,09,27.700,UMi,Bel20103,-3.62,0.35
15,09,57.6400,+67,22,49.200,UMi,Bel31037,-2.34,0.41
15,09,58.6200,+67,16,19.800,UMi,Bel20058,-1.51,0.11
15,09,58.9900,+67,17,49.900,UMi,Bel30878,-1.88,0.31
15,09,59.2700,+67,12,17.000,UMi,Bel20780,-1.16,0.27
15,09,59.6200,+67,19,05.500,UMi,Bel30923,-1.43,0.22
15,10,01.5600,+67,11,38.800,UMi,Bel20115,-2.17,0.14
15,10,01.7200,+67,12,09.100,UMi,Bel20117,-2.31,0.14
15,10,03.2000,+67,12,05.200,UMi,Bel20413,-2.53,0.20
15,10,04.0700,+67,11,45.600,UMi,Bel20409,-2.46,0.27
15,10,04.2200,+67,21,03.800,UMi,Bel30991,-1.90,0.20
15,10,04.4900,+67,16,34.700,UMi,Bel21054,-1.68,0.16
15,10,04.8000,+67,21,47.100,UMi,Bel30187,-1.98,0.12
15,10,04.8500,+67,20,51.500,UMi,Bel30535,-2.42,0.16
15,10,04.9100,+67,17,39.000,UMi,Bel22810,-2.21,0.52
15,10,05.2900,+67,23,07.500,UMi,Bel32612,-1.80,0.47
15,10,05.6600,+67,14,11.400,UMi,Bel20829,-2.07,0.20
15,10,06.6100,+67,15,56.800,UMi,Bel20966,-1.54,0.22
15,10,07.0900,+67,22,53.300,UMi,Bel30077,-2.93,0.12
15,10,08.2100,+67,19,25.300,UMi,Bel30491,-2.34,0.16
15,10,08.6300,+67,18,00.800,UMi,Bel31718,-1.03,0.35
15,10,08.7400,+67,18,38.100,UMi,Bel30142,-2.00,0.12
15,10,09.0600,+67,15,16.100,UMi,Bel22227,-1.48,0.29
15,10,09.0700,+67,12,52.100,UMi,Bel20009,-2.12,0.11
15,10,09.9400,+67,13,21.100,UMi,Bel20438,-1.93,0.13
15,10,10.2000,+67,10,37.600,UMi,Bel20025,-2.49,0.12
15,10,11.1600,+67,16,14.400,UMi,Bel21007,-3.03,0.68
15,10,12.4000,+67,16,32.400,UMi,Bel22540,-1.29,0.28
15,10,12.6700,+67,22,42.200,UMi,Pal119,-1.85,0.12
15,10,13.2000,+67,23,16.500,UMi,Bel30236,-2.31,0.12
15,10,14.2800,+67,19,36.700,UMi,Bel30934,-1.85,0.16
15,10,14.8500,+67,21,27.900,UMi,Bel30999,-1.31,0.27
15,10,15.7300,+67,17,20.700,UMi,Bel21200,-2.80,0.85
15,10,16.9600,+67,13,42.500,UMi,Bel20119,-2.50,0.13
15,10,18.2500,+67,14,52.800,UMi,Bel20854,-3.10,0.67
15,10,19.8900,+67,15,49.000,UMi,Bel20519,-2.29,0.14
15,10,20.2000,+67,22,09.900,UMi,Bel30562,-2.38,0.14
15,10,21.6100,+67,20,01.600,UMi,Bel30168,-2.09,0.12
15,10,21.7800,+67,19,56.800,UMi,Bel30164,-2.05,0.12
15,10,22.4200,+67,21,55.300,UMi,Bel31011,-2.70,1.00
15,10,23.3000,+67,19,18.600,UMi,Bel30927,-2.37,0.43
15,10,23.9500,+67,20,37.700,UMi,Bel30178,-1.87,0.11
15,10,27.1000,+67,24,35.800,UMi,Bel30113,-2.09,0.11
15,10,28.0400,+67,22,10.300,UMi,Bel30563,-2.86,0.23
15,10,29.0800,+67,22,36.700,UMi,Bel30572,-2.28,0.16
17,17,49.4500,+58,51,21.800,Dra,1078910,-0.89,0.12
17,18,50.7600,+57,58,43.900,Dra,671435,-1.91,0.27
